 MAKING EXP, SIN, COS, DB DONE...
  168 Egs =    -2.20460   -0.00017    0.52834   34.15578    0.01000CPU TIME= 192.81836
  169 Egs =    -2.21788    0.00087    0.59736   33.11012    0.01000CPU TIME= 192.64453
  170 Egs =    -2.22535   -0.00065    0.54340   31.61075    0.01000CPU TIME= 192.60938
  171 Egs =    -2.23976    0.00055    0.52276   30.65871    0.01000CPU TIME= 192.86719
  172 Egs =    -2.24775   -0.00010    0.52875   30.45577    0.01000CPU TIME= 193.20312
  173 Egs =    -2.25993    0.00039    0.51181   30.22882    0.01000CPU TIME= 192.63281
  174 Egs =    -2.27096   -0.00055    0.56997   27.92167    0.01000CPU TIME= 192.99805
  175 Egs =    -2.27655    0.00013    2.12777   28.24620    0.01000CPU TIME= 193.33789
  176 Egs =    -2.29909   -0.00053    0.52392   21.19186    0.01000CPU TIME= 192.76953
  177 Egs =    -2.30967    0.00018    0.49901   20.70550    0.01000CPU TIME= 192.81445
  178 Egs =    -2.31472   -0.00014    0.50112   20.38357    0.01000CPU TIME= 192.99805
  179 Egs =    -2.33031    0.00065    0.49010   19.82176    0.01000CPU TIME= 193.00195
  180 Egs =    -2.34124    0.00021    0.45881   19.44143    0.01000CPU TIME= 192.74414
  181 Egs =    -2.34972    0.00058    0.47259   18.80203    0.01000CPU TIME= 192.69727
  182 Egs =    -2.35250    0.00011    0.43299   18.98132    0.01000CPU TIME= 192.72852
  183 Egs =    -2.36113    0.00028    0.42194   18.49087    0.01000CPU TIME= 193.20508
  184 Egs =    -2.37298   -0.00155    0.74614   17.99233    0.01000CPU TIME= 192.44141
  185 Egs =    -2.37885   -0.00016    0.42202   18.47247    0.01000CPU TIME= 193.05859
  186 Egs =    -2.38259    0.00101    0.59872   17.90561    0.01000CPU TIME= 194.55664
  187 Egs =    -2.39467   -0.00003    0.38949   17.59684    0.01000CPU TIME= 194.50977
  188 Egs =    -2.40582    0.00054    0.40448   17.00970    0.01000CPU TIME= 195.68945
  189 Egs =    -2.40930    0.00005    0.39078   16.84955    0.01000CPU TIME= 194.70312
  190 Egs =    -2.41843   -0.00023    0.38268   16.13614    0.01000CPU TIME= 194.23633
  191 Egs =    -2.42533    0.00024    0.36739   15.85855    0.01000CPU TIME= 193.00586
  192 Egs =    -2.43584   -0.00112    1.14383   15.24732    0.01000CPU TIME= 193.08203
  193 Egs =    -2.43993    0.00038    0.44088   13.69323    0.01000CPU TIME= 193.12109
  194 Egs =    -2.45054   -0.00071    0.40912   12.71689    0.01000CPU TIME= 193.41406
  195 Egs =    -2.46066   -0.00031    0.37175   12.57399    0.01000CPU TIME= 193.27344
  196 Egs =    -2.46675    0.00021    0.37257   12.37558    0.01000CPU TIME= 192.82227
  197 Egs =    -2.47074   -0.01100   13.85206   12.04472    0.01000CPU TIME= 193.15820
  198 Egs =    -2.32088   -0.00026    0.77565    8.94830    0.01000CPU TIME= 193.51367
  199 Egs =    -2.33274    0.00305    0.53684    9.03168    0.01000CPU TIME= 193.01953
  200 Egs =    -2.34184    0.00339    1.39004    9.05606    0.01000CPU TIME= 192.83984
  201 Egs =    -2.35135    0.00195    0.88380    9.38276    0.01000CPU TIME= 193.23047
  202 Egs =    -2.35986    0.00094    0.56624    9.64787    0.01000CPU TIME= 193.06250
  203 Egs =    -2.37068    0.00119    0.52636    9.54500    0.01000CPU TIME= 192.73438
  204 Egs =    -2.38383    0.00012    0.56882    9.53639    0.01000CPU TIME= 192.78906
  205 Egs =    -2.39685   -0.00171    0.79206    9.55895    0.01000CPU TIME= 192.94531
  206 Egs =    -2.40647    0.00030    0.54548    9.42221    0.01000CPU TIME= 193.21094
  207 Egs =    -2.41417   -0.00084    0.49674    9.50299    0.01000CPU TIME= 192.84375
  208 Egs =    -2.42765   -0.00396    1.47188    9.32874    0.01000CPU TIME= 193.08984
  209 Egs =    -2.43349    0.00120    0.66227    9.32925    0.01000CPU TIME= 193.27734
  210 Egs =    -2.44464   -0.00128    0.46558    9.52284    0.01000CPU TIME= 193.44141
  211 Egs =    -2.45415   -0.00283    0.91068    9.31297    0.01000CPU TIME= 192.87891
  212 Egs =    -2.46871   -0.00168    0.46697    9.54357    0.01000CPU TIME= 192.96094
  213 Egs =    -2.47478    0.00036    0.46790    9.39301    0.01000CPU TIME= 192.98047
  214 Egs =    -2.48425    0.00153    0.64570    9.08243    0.01000CPU TIME= 192.99609
  215 Egs =    -2.49130    0.00194    0.66911    9.13914    0.01000CPU TIME= 192.95312
  216 Egs =    -2.50692    0.00059    0.76781    8.77164    0.01000CPU TIME= 193.01953
  217 Egs =    -2.51659   -0.00122    0.49386    8.66629    0.01000CPU TIME= 193.33203
  218 Egs =    -2.52261    0.00127    1.01039    8.77677    0.01000CPU TIME= 193.27344
  219 Egs =    -2.53602   -0.00008    0.65092    8.45123    0.01000CPU TIME= 192.89453
  220 Egs =    -2.54159    0.00015    0.66066    8.22064    0.01000CPU TIME= 193.44141
  221 Egs =    -2.55431   -0.00044    0.48989    8.29492    0.01000CPU TIME= 193.57812
  222 Egs =    -2.56399    0.00181    0.46645    8.24166    0.01000CPU TIME= 192.80078
  223 Egs =    -2.57479    0.00010    0.55651    8.23956    0.01000CPU TIME= 193.26172
  224 Egs =    -2.57664   -0.00074    0.75464    8.15781    0.01000CPU TIME= 193.47266
  225 Egs =    -2.59059    0.00004    0.43542    8.29261    0.01000CPU TIME= 193.45703
  226 Egs =    -2.59860    0.00046    0.44374    8.17627    0.01000CPU TIME= 193.01172
  227 Egs =    -2.60665   -0.00063    0.44720    8.31193    0.01000CPU TIME= 193.07422
  228 Egs =    -2.61869   -0.00013    0.55748    8.33938    0.01000CPU TIME= 193.23438
  229 Egs =    -2.62568   -0.00094    0.48422    8.22334    0.01000CPU TIME= 193.24219
  230 Egs =    -2.63365   -0.00539    5.24606    8.64772    0.01000CPU TIME= 192.91016
  231 Egs =    -2.60226    0.00043    0.48974   11.90917    0.01000CPU TIME= 193.30469
  232 Egs =    -2.62006    0.00083    0.92058   11.68536    0.01000CPU TIME= 193.41797
  233 Egs =    -2.62473    0.00041    0.52089   11.48419    0.01000CPU TIME= 193.30859
  234 Egs =    -2.63634    0.00017    0.49822   11.23458    0.01000CPU TIME= 193.01562
  235 Egs =    -2.64669    0.00013    0.58113   10.94744    0.01000CPU TIME= 193.46484
  236 Egs =    -2.65896   -0.00045    0.47046   10.90515    0.01000CPU TIME= 193.53906
  237 Egs =    -2.66770   -0.00137    0.47143   10.92287    0.01000CPU TIME= 193.21094
  238 Egs =    -2.67523    0.00014    0.49644   10.80879    0.01000CPU TIME= 193.30859
  239 Egs =    -2.67936   -0.00046    0.58602   10.41395    0.01000CPU TIME= 193.34375
  240 Egs =    -2.68941    0.00084    0.76578    9.87447    0.01000CPU TIME= 193.81641
  241 Egs =    -2.70312   -0.00046    0.43616    9.57240    0.01000CPU TIME= 193.43750
  242 Egs =    -2.71116   -0.00139    0.47287    9.39296    0.01000CPU TIME= 193.08203
  243 Egs =    -2.72098    0.00019    0.51709    9.22305    0.01000CPU TIME= 193.78906
  244 Egs =    -2.72654    0.00014    0.43634    9.14617    0.01000CPU TIME= 193.67188
  245 Egs =    -2.73408    0.00085    0.48331    8.99387    0.01000CPU TIME= 193.08594
  246 Egs =    -2.74354   -0.00034    0.62252    8.82813    0.01000CPU TIME= 193.24219
  247 Egs =    -2.75805   -0.00122    1.86978    8.77478    0.01000CPU TIME= 193.48438
  248 Egs =    -2.76177    0.00011    0.51501    8.25160    0.01000CPU TIME= 193.42969
  249 Egs =    -2.76691    0.00040    0.45232    8.28663    0.01000CPU TIME= 193.08984
  250 Egs =    -2.77438   -0.00065    0.42788    8.06739    0.01000CPU TIME= 193.52734
  251 Egs =    -2.78089    0.00111    0.39841    7.72752    0.01000CPU TIME= 193.66016
  252 Egs =    -2.79091   -0.00092    0.38026    7.80673    0.01000CPU TIME= 193.83984
  253 Egs =    -2.79739    0.00049    0.64289    7.66592    0.01000CPU TIME= 193.00391
  254 Egs =    -2.80863   -0.00058    0.57164    7.60841    0.01000CPU TIME= 193.51953
  255 Egs =    -2.82160   -0.00090    0.58665    7.52205    0.01000CPU TIME= 194.00391
  256 Egs =    -2.82690    0.00138    0.62540    7.28838    0.01000CPU TIME= 193.63281
  257 Egs =    -2.83474    0.00027    0.51415    7.13790    0.01000CPU TIME= 193.12891
  258 Egs =    -2.84626    0.00043    0.48158    7.13359    0.01000CPU TIME= 193.69531
  259 Egs =    -2.85684    0.00015    0.48280    7.12581    0.01000CPU TIME= 193.77344
  260 Egs =    -2.86612    0.00214    0.70582    7.00177    0.01000CPU TIME= 193.06250
  261 Egs =    -2.87535   -0.00004    0.66164    6.83347    0.01000CPU TIME= 193.37109
  262 Egs =    -2.88576    0.00011    0.50772    6.69856    0.01000CPU TIME= 193.41797
  263 Egs =    -2.89923    0.00087    0.80445    6.59793    0.01000CPU TIME= 193.76562
  264 Egs =    -2.90901   -0.00036    0.72178    6.46511    0.01000CPU TIME= 193.25391
  265 Egs =    -2.91304    0.00028    0.54342    6.33415    0.01000CPU TIME= 193.20312
  266 Egs =    -2.92291   -0.00086    0.55150    6.31472    0.01000CPU TIME= 193.72266
  267 Egs =    -2.93862   -0.00035    0.53059    6.18081    0.01000CPU TIME= 193.63281
  268 Egs =    -2.94721    0.00075    0.52468    6.11669    0.01000CPU TIME= 193.06641
  269 Egs =    -2.96024    0.00000    0.51558    5.99360    0.01000CPU TIME= 193.54297
  270 Egs =    -2.96323   -0.00115    0.54406    5.87126    0.01000CPU TIME= 193.46875
  271 Egs =    -2.98054   -0.00084    2.00566    6.02193    0.01000CPU TIME= 193.33203
  272 Egs =    -2.98620    0.00121    0.63461    6.36343    0.01000CPU TIME= 193.16016
  273 Egs =    -2.99613    0.00182    1.09892    6.38011    0.01000CPU TIME= 193.54297
  274 Egs =    -3.00934   -0.00017    0.62494    6.42205    0.01000CPU TIME= 193.60156
  275 Egs =    -3.01420   -0.00230    0.79264    6.44863    0.01000CPU TIME= 193.42578
  276 Egs =    -3.02585    0.00074    0.58501    6.54446    0.01000CPU TIME= 193.40234
  277 Egs =    -3.03946    0.00037    0.57559    6.54242    0.01000CPU TIME= 193.54688
  278 Egs =    -3.04820   -0.00029    0.62335    6.69766    0.01000CPU TIME= 193.74609
  279 Egs =    -3.05374    0.00110    0.89012    6.65023    0.01000CPU TIME= 193.17188
  280 Egs =    -3.06835   -0.00028    0.59941    6.98083    0.01000CPU TIME= 193.40234
  281 Egs =    -3.07561    0.00159    0.73781    6.86925    0.01000CPU TIME= 193.95312
  282 Egs =    -3.08812    0.00245    1.14588    7.05039    0.01000CPU TIME= 193.80469
  283 Egs =    -3.10169   -0.00186    0.65367    7.08739    0.01000CPU TIME= 193.45312
  284 Egs =    -3.10649   -0.00022    0.56017    6.69335    0.01000CPU TIME= 193.69922
  285 Egs =    -3.11656   -0.00057    0.49663    6.65386    0.01000CPU TIME= 193.78906
  286 Egs =    -3.12140   -0.00077    0.79885    6.67907    0.01000CPU TIME= 193.99609
  287 Egs =    -3.13894   -0.00069    0.54690    7.05805    0.01000CPU TIME= 193.51953
