 MAKING EXP, SIN, COS, DB DONE...
  303 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08789
  304 Egs =    -4.49942    0.00004    0.00487    0.25641    0.05000CPU TIME=  50.06445
  305 Egs =    -4.49995    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.08398
  306 Egs =    -4.49994    0.00003    0.00002    0.00000    0.05000CPU TIME=  50.05664
  307 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.96875
  308 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.98535
  309 Egs =    -4.49995    0.00003    0.00002    0.00000    0.05000CPU TIME=  49.96191
  310 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.05176
  311 Egs =    -4.49995    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.00391
  312 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.04004
  313 Egs =    -4.49995    0.00003    0.00002    0.00000    0.05000CPU TIME=  50.05859
  314 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.05078
  315 Egs =    -4.49960    0.00003    0.00324    0.10045    0.05000CPU TIME=  50.01074
  316 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.09570
  317 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.11719
  318 Egs =    -4.49994    0.00004    0.00002    0.00000    0.05000CPU TIME=  50.09863
  319 Egs =    -4.49464    0.00004    0.04776   10.03594    0.05000CPU TIME=  50.16504
  320 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.20020
  321 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.13770
  322 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.00098
  323 Egs =    -4.49997    0.00006    0.00002    0.00000    0.05000CPU TIME=  50.11426
  324 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.93066
  325 Egs =    -4.49978    0.00004    0.00162    0.03078    0.05000CPU TIME=  49.91992
  326 Egs =    -4.49993    0.00003    0.00002    0.00000    0.05000CPU TIME=  50.01074
  327 Egs =    -4.49447    0.00004    0.04938    9.24645    0.05000CPU TIME=  50.00000
  328 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.14551
  329 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.05371
  330 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.04785
  331 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.97168
  332 Egs =    -4.49995    0.00005    0.00002    0.00000    0.05000CPU TIME=  50.32031
  333 Egs =    -4.49852    0.00004    0.01296    1.45288    0.05000CPU TIME=  50.11426
  334 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.79980
  335 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.79395
  336 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.48438
  337 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.37305
  338 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.36426
  339 Egs =    -4.49950    0.00004    0.00405    0.18151    0.05000CPU TIME=  50.40820
  340 Egs =    -4.49994    0.00003    0.00003    0.00000    0.05000CPU TIME=  50.41602
  341 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  51.39746
  342 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.18164
  343 Egs =    -4.49996    0.00003    0.00001    0.00000    0.05000CPU TIME=  50.05566
  344 Egs =    -4.48736    0.00004    0.11324   25.86928    0.05000CPU TIME=  50.14453
  345 Egs =    -4.49798    0.00004    0.01782    2.16422    0.05000CPU TIME=  50.11523
  346 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.20508
  347 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.17578
  348 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.16113
  349 Egs =    -4.49978    0.00004    0.00162    0.02968    0.05000CPU TIME=  50.10059
  350 Egs =    -4.49994    0.00005    0.00002    0.00000    0.05000CPU TIME=  50.12988
  351 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.19629
  352 Egs =    -4.49996    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.20410
  353 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.97461
  354 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.07520
  355 Egs =    -4.49366    0.00004    0.05666   13.38569    0.05000CPU TIME=  50.04883
  356 Egs =    -4.49995    0.00004    0.00002    0.00000    0.05000CPU TIME=  50.03809
  357 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08301
  358 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.15039
  359 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.07520
  360 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08398
  361 Egs =    -4.49995    0.00003    0.00002    0.00000    0.05000CPU TIME=  50.12891
  362 Egs =    -4.49618    0.00003    0.03403    5.80426    0.05000CPU TIME=  50.11230
  363 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12793
  364 Egs =    -4.49996    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.26172
  365 Egs =    -4.49816    0.00004    0.01620    1.81707    0.05000CPU TIME=  50.20117
  366 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.24609
  367 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.26562
  368 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12305
  369 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.03906
  370 Egs =    -4.49906    0.00004    0.00810    0.59209    0.05000CPU TIME=  50.04297
  371 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.02734
  372 Egs =    -4.49932    0.00002    0.00570    0.34889    0.05000CPU TIME=  49.99609
  373 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12305
  374 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12305
  375 Egs =    -4.49996    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.10742
  376 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.09180
  377 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.17969
  378 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.22070
  379 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.21094
  380 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.23438
  381 Egs =    -4.49994    0.00003    0.00003    0.00000    0.05000CPU TIME=  50.33789
  382 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.24219
  383 Egs =    -4.49996    0.00003    0.00003    0.00000    0.05000CPU TIME=  50.20312
  384 Egs =    -4.49996    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.04883
  385 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.96680
  386 Egs =    -4.49995    0.00005    0.00000    0.00000    0.05000CPU TIME=  49.96094
  387 Egs =    -4.49861    0.00004    0.01215    1.13918    0.05000CPU TIME=  50.07031
  388 Egs =    -4.49997    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.98242
  389 Egs =    -4.49969    0.00004    0.00243    0.06434    0.05000CPU TIME=  50.05859
  390 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.14258
  391 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.13281
  392 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.16797
  393 Egs =    -4.49995    0.00005    0.00002    0.00000    0.05000CPU TIME=  50.12305
  394 Egs =    -4.49725    0.00003    0.02431    3.70155    0.05000CPU TIME=  50.19336
  395 Egs =    -4.49997    0.00006    0.00003    0.00000    0.05000CPU TIME=  50.04102
  396 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.15039
  397 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.11914
  398 Egs =    -4.49960    0.00004    0.00324    0.12061    0.05000CPU TIME=  50.05273
  399 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.01953
  400 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.01172
  401 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.99219
  402 Egs =    -4.49995    0.00005    0.00002    0.00000    0.05000CPU TIME=  50.06836
  403 Egs =    -4.49789    0.00004    0.01863    2.32327    0.05000CPU TIME=  50.09766
  404 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08789
  405 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.14258
  406 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08398
  407 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.14062
  408 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.03320
  409 Egs =    -4.49987    0.00004    0.00081    0.00742    0.05000CPU TIME=  50.05859
  410 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.07617
  411 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12695
  412 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.18945
  413 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.20508
  414 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.18750
  415 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.19727
  416 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.09570
  417 Egs =    -4.49977    0.00004    0.00162    0.02891    0.05000CPU TIME=  50.11719
  418 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.00391
  419 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.04297
  420 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.02148
  421 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.05859
  422 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08789
  423 Egs =    -4.49996    0.00004    0.00002    0.00000    0.05000CPU TIME=  50.16211
  424 Egs =    -4.47980    0.00004    0.18103   42.72198    0.05000CPU TIME=  50.12305
  425 Egs =    -4.49492    0.00004    0.04533    9.09278    0.05000CPU TIME=  50.15430
  426 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.24609
  427 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.21875
  428 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.18945
  429 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.14648
  430 Egs =    -4.49969    0.00004    0.00243    0.06996    0.05000CPU TIME=  50.18359
  431 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.01562
  432 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  49.99023
  433 Egs =    -4.49995    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.04297
  434 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.02734
  435 Egs =    -4.49995    0.00003    0.00002    0.00000    0.05000CPU TIME=  50.20703
  436 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.10156
  437 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.15430
  438 Egs =    -4.49996    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.13086
  439 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.12305
  440 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.23047
  441 Egs =    -4.49708    0.00004    0.02591    3.44778    0.05000CPU TIME=  50.22070
  442 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.18945
  443 Egs =    -4.49978    0.00004    0.00162    0.02902    0.05000CPU TIME=  50.15039
  444 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.15820
  445 Egs =    -4.49995    0.00003    0.00001    0.00000    0.05000CPU TIME=  50.21875
  446 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.06250
  447 Egs =    -4.49996    0.00003    0.00000    0.00000    0.05000CPU TIME=  49.93555
  448 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.06250
  449 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.07812
  450 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.07422
  451 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.16211
  452 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08789
  453 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.13477
  454 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.09766
  455 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.09570
  456 Egs =    -4.49987    0.00004    0.00081    0.00800    0.05000CPU TIME=  50.15820
  457 Egs =    -4.49995    0.00004    0.00001    0.00000    0.05000CPU TIME=  50.09180
  458 Egs =    -4.49258    0.00004    0.06637   13.58632    0.05000CPU TIME=  50.11719
  459 Egs =    -4.49933    0.00004    0.00567    0.32022    0.05000CPU TIME=  50.09570
  460 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.16797
  461 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.16992
  462 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.13867
  463 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.05078
  464 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.01758
  465 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.01953
  466 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.02539
  467 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.00977
  468 Egs =    -4.49924    0.00004    0.00648    0.40228    0.05000CPU TIME=  49.94922
  469 Egs =    -4.49995    0.00005    0.00002    0.00000    0.05000CPU TIME=  50.00195
  470 Egs =    -4.49735    0.00005    0.02349    3.47865    0.05000CPU TIME=  50.15234
  471 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.13477
  472 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.08203
  473 Egs =    -4.49977    0.00005    0.00162    0.03016    0.05000CPU TIME=  50.15625
  474 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.15625
  475 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.19531
  476 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.27148
  477 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.14648
  478 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.07812
  479 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.00781
  480 Egs =    -4.49995    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.94531
  481 Egs =    -4.49888    0.00004    0.00972    0.82532    0.05000CPU TIME=  50.05078
  482 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.01758
  483 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.05469
  484 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.07812
  485 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.20898
  486 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.13867
  487 Egs =    -4.49996    0.00005    0.00000    0.00000    0.05000CPU TIME=  50.18555
  488 Egs =    -4.49726    0.00004    0.02429    3.93924    0.05000CPU TIME=  50.16797
  489 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.22266
  490 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.18555
  491 Egs =    -4.49996    0.00003    0.00001    0.00000    0.05000CPU TIME=  50.11523
  492 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.17578
  493 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.00000
  494 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  49.97852
  495 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.04688
  496 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.04297
  497 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.11719
  498 Egs =    -4.49996    0.00004    0.00000    0.00000    0.05000CPU TIME=  50.09961
  499 Egs =    -4.49996    0.00005    0.00001    0.00000    0.05000CPU TIME=  50.14648
  500 Egs =    -4.49996    0.00003    0.00001    0.00000    0.05000CPU TIME=  50.07227
  501 Egs =    -4.49780    0.00004    0.01944    2.43885    0.05000CPU TIME=  50.16016
